source_id,target_id,relationship_type
CVE-2023-52574,CWE-476,IS_INSTANCE_OF
CVE-2023-52577,CWE-908,IS_INSTANCE_OF
CVE-2023-52578,CWE-362,IS_INSTANCE_OF
CVE-2023-52581,CWE-401,IS_INSTANCE_OF
CVE-2023-52583,CWE-667,IS_INSTANCE_OF
CVE-2023-52585,CWE-476,IS_INSTANCE_OF
CVE-2023-52586,CWE-362,IS_INSTANCE_OF
CVE-2023-52587,CWE-667,IS_INSTANCE_OF
CVE-2023-52589,CWE-362,IS_INSTANCE_OF
CVE-2023-52590,CWE-667,IS_INSTANCE_OF
CVE-2023-52593,CWE-476,IS_INSTANCE_OF
CVE-2023-52594,CWE-129,IS_INSTANCE_OF
CVE-2023-52595,CWE-667,IS_INSTANCE_OF
CVE-2023-52596,CWE-787,IS_INSTANCE_OF
CVE-2023-52598,CWE-125,IS_INSTANCE_OF
CVE-2023-52599,CWE-129,IS_INSTANCE_OF
CVE-2023-52600,CWE-416,IS_INSTANCE_OF
CVE-2023-52603,CWE-129,IS_INSTANCE_OF
CVE-2023-52604,CWE-129,IS_INSTANCE_OF
CVE-2023-52606,CWE-770,IS_INSTANCE_OF
CVE-2023-52608,CWE-362,IS_INSTANCE_OF
CVE-2023-52609,CWE-362,IS_INSTANCE_OF
CVE-2023-52610,CWE-401,IS_INSTANCE_OF
CVE-2023-52612,CWE-120,IS_INSTANCE_OF
CVE-2023-52613,CWE-476,IS_INSTANCE_OF
CVE-2023-52614,CWE-120,IS_INSTANCE_OF
CVE-2023-52615,CWE-667,IS_INSTANCE_OF
CVE-2023-52617,CWE-459,IS_INSTANCE_OF
CVE-2023-52621,CWE-617,IS_INSTANCE_OF
CVE-2023-52622,CWE-770,IS_INSTANCE_OF
CVE-2023-52624,CWE-77,IS_INSTANCE_OF
CVE-2023-52626,CWE-125,IS_INSTANCE_OF
CVE-2023-52627,CWE-476,IS_INSTANCE_OF
CVE-2023-52628,CWE-787,IS_INSTANCE_OF
CVE-2023-52632,CWE-667,IS_INSTANCE_OF
CVE-2023-52633,CWE-787,IS_INSTANCE_OF
CVE-2023-52635,CWE-835,IS_INSTANCE_OF
CVE-2023-52637,CWE-416,IS_INSTANCE_OF
CVE-2023-52638,CWE-667,IS_INSTANCE_OF
CVE-2023-52639,CWE-362,IS_INSTANCE_OF
CVE-2023-52640,CWE-129,IS_INSTANCE_OF
CVE-2023-52641,CWE-476,IS_INSTANCE_OF
CVE-2023-52642,CWE-862,IS_INSTANCE_OF
CVE-2023-52643,CWE-401,IS_INSTANCE_OF
CVE-2023-52645,CWE-362,IS_INSTANCE_OF
CVE-2023-52646,CWE-476,IS_INSTANCE_OF
CVE-2023-52649,CWE-129,IS_INSTANCE_OF
CVE-2023-5265,CWE-89,IS_INSTANCE_OF
CVE-2023-52650,CWE-476,IS_INSTANCE_OF
CVE-2023-52653,CWE-401,IS_INSTANCE_OF
CVE-2023-52662,CWE-401,IS_INSTANCE_OF
CVE-2023-52663,CWE-401,IS_INSTANCE_OF
CVE-2023-52664,CWE-415,IS_INSTANCE_OF
CVE-2023-52667,CWE-415,IS_INSTANCE_OF
CVE-2023-52679,CWE-415,IS_INSTANCE_OF
CVE-2023-52684,CWE-401,IS_INSTANCE_OF
CVE-2023-5269,CWE-89,IS_INSTANCE_OF
CVE-2023-5269,CWE-74,IS_INSTANCE_OF
CVE-2023-52691,CWE-415,IS_INSTANCE_OF
CVE-2023-52698,CWE-401,IS_INSTANCE_OF
CVE-2023-52699,CWE-667,IS_INSTANCE_OF
CVE-2023-5270,CWE-89,IS_INSTANCE_OF
CVE-2023-52702,CWE-401,IS_INSTANCE_OF
CVE-2023-52705,CWE-191,IS_INSTANCE_OF
CVE-2023-52706,CWE-401,IS_INSTANCE_OF
CVE-2023-52707,CWE-416,IS_INSTANCE_OF
CVE-2023-52708,CWE-476,IS_INSTANCE_OF
CVE-2023-5271,CWE-89,IS_INSTANCE_OF
CVE-2023-52710,CWE-754,IS_INSTANCE_OF
CVE-2023-52711,CWE-401,IS_INSTANCE_OF
CVE-2023-5272,CWE-89,IS_INSTANCE_OF
CVE-2023-52720,CWE-362,IS_INSTANCE_OF
CVE-2023-5273,CWE-79,IS_INSTANCE_OF
CVE-2023-52737,CWE-667,IS_INSTANCE_OF
CVE-2023-52738,CWE-476,IS_INSTANCE_OF
CVE-2023-5274,CWE-20,IS_INSTANCE_OF
CVE-2023-52741,CWE-416,IS_INSTANCE_OF
CVE-2023-52744,CWE-476,IS_INSTANCE_OF
CVE-2023-52745,CWE-476,IS_INSTANCE_OF
CVE-2023-52746,CWE-401,IS_INSTANCE_OF
CVE-2023-52749,CWE-362,IS_INSTANCE_OF
CVE-2023-52749,CWE-476,IS_INSTANCE_OF
CVE-2023-5275,CWE-20,IS_INSTANCE_OF
CVE-2023-52751,CWE-416,IS_INSTANCE_OF
CVE-2023-52752,CWE-416,IS_INSTANCE_OF
CVE-2023-52753,CWE-476,IS_INSTANCE_OF
CVE-2023-52757,CWE-416,IS_INSTANCE_OF
CVE-2023-52757,CWE-667,IS_INSTANCE_OF
CVE-2023-52760,CWE-416,IS_INSTANCE_OF
CVE-2023-52766,CWE-125,IS_INSTANCE_OF
CVE-2023-52767,CWE-476,IS_INSTANCE_OF
CVE-2023-52768,CWE-129,IS_INSTANCE_OF
CVE-2023-52769,CWE-416,IS_INSTANCE_OF
CVE-2023-52770,CWE-476,IS_INSTANCE_OF
CVE-2023-52772,CWE-416,IS_INSTANCE_OF
CVE-2023-52773,CWE-476,IS_INSTANCE_OF
CVE-2023-52776,CWE-416,IS_INSTANCE_OF
CVE-2023-52777,CWE-416,IS_INSTANCE_OF
CVE-2023-52779,CWE-476,IS_INSTANCE_OF
CVE-2023-52780,CWE-476,IS_INSTANCE_OF
CVE-2023-52782,CWE-476,IS_INSTANCE_OF
CVE-2023-52783,CWE-476,IS_INSTANCE_OF
CVE-2023-52785,CWE-362,IS_INSTANCE_OF
CVE-2023-52788,CWE-476,IS_INSTANCE_OF
CVE-2023-52789,CWE-476,IS_INSTANCE_OF
CVE-2023-52795,CWE-415,IS_INSTANCE_OF
CVE-2023-52795,CWE-416,IS_INSTANCE_OF
CVE-2023-52806,CWE-476,IS_INSTANCE_OF
CVE-2023-52808,CWE-476,IS_INSTANCE_OF
CVE-2023-52809,CWE-476,IS_INSTANCE_OF
CVE-2023-52811,CWE-476,IS_INSTANCE_OF
CVE-2023-52812,CWE-129,IS_INSTANCE_OF
CVE-2023-52814,CWE-476,IS_INSTANCE_OF
CVE-2023-52815,CWE-476,IS_INSTANCE_OF
CVE-2023-52817,CWE-476,IS_INSTANCE_OF
CVE-2023-52818,CWE-129,IS_INSTANCE_OF
CVE-2023-52819,CWE-129,IS_INSTANCE_OF
CVE-2023-52821,CWE-476,IS_INSTANCE_OF
CVE-2023-52826,CWE-476,IS_INSTANCE_OF
CVE-2023-52827,CWE-125,IS_INSTANCE_OF
CVE-2023-52833,CWE-476,IS_INSTANCE_OF
CVE-2023-52837,CWE-416,IS_INSTANCE_OF
CVE-2023-52840,CWE-416,IS_INSTANCE_OF
CVE-2023-52841,CWE-476,IS_INSTANCE_OF
CVE-2023-52841,CWE-401,IS_INSTANCE_OF
CVE-2023-52842,CWE-908,IS_INSTANCE_OF
CVE-2023-52845,CWE-908,IS_INSTANCE_OF
CVE-2023-52846,CWE-416,IS_INSTANCE_OF
CVE-2023-52849,CWE-476,IS_INSTANCE_OF
CVE-2023-5285,CWE-89,IS_INSTANCE_OF
CVE-2023-52850,CWE-476,IS_INSTANCE_OF
CVE-2023-52851,CWE-415,IS_INSTANCE_OF
CVE-2023-52851,CWE-416,IS_INSTANCE_OF
CVE-2023-52852,CWE-416,IS_INSTANCE_OF
CVE-2023-52854,CWE-416,IS_INSTANCE_OF
CVE-2023-52856,CWE-476,IS_INSTANCE_OF
CVE-2023-52857,CWE-190,IS_INSTANCE_OF
CVE-2023-52859,CWE-416,IS_INSTANCE_OF
CVE-2023-52860,CWE-476,IS_INSTANCE_OF
CVE-2023-52863,CWE-476,IS_INSTANCE_OF
CVE-2023-52865,CWE-476,IS_INSTANCE_OF
CVE-2023-52873,CWE-476,IS_INSTANCE_OF
CVE-2023-52875,CWE-476,IS_INSTANCE_OF
CVE-2023-52876,CWE-476,IS_INSTANCE_OF
CVE-2023-52877,CWE-476,IS_INSTANCE_OF
CVE-2023-52878,CWE-125,IS_INSTANCE_OF
CVE-2023-52879,CWE-476,IS_INSTANCE_OF
CVE-2023-52884,CWE-667,IS_INSTANCE_OF
CVE-2023-52885,CWE-416,IS_INSTANCE_OF
CVE-2023-52886,CWE-125,IS_INSTANCE_OF
CVE-2023-52889,CWE-476,IS_INSTANCE_OF
CVE-2023-52893,CWE-476,IS_INSTANCE_OF
CVE-2023-52894,CWE-476,IS_INSTANCE_OF
CVE-2023-52895,CWE-401,IS_INSTANCE_OF
CVE-2023-52896,CWE-476,IS_INSTANCE_OF
CVE-2023-52898,CWE-476,IS_INSTANCE_OF
CVE-2023-52899,CWE-476,IS_INSTANCE_OF
CVE-2023-52901,CWE-476,IS_INSTANCE_OF
CVE-2023-52902,CWE-401,IS_INSTANCE_OF
CVE-2023-52903,CWE-667,IS_INSTANCE_OF
CVE-2023-52904,CWE-476,IS_INSTANCE_OF
CVE-2023-52907,CWE-416,IS_INSTANCE_OF
CVE-2023-52908,CWE-476,IS_INSTANCE_OF
CVE-2023-52909,CWE-476,IS_INSTANCE_OF
CVE-2023-52911,CWE-476,IS_INSTANCE_OF
CVE-2023-52913,CWE-416,IS_INSTANCE_OF
CVE-2023-52914,CWE-401,IS_INSTANCE_OF
CVE-2023-52915,CWE-476,IS_INSTANCE_OF
CVE-2023-52918,CWE-476,IS_INSTANCE_OF
CVE-2023-52919,CWE-476,IS_INSTANCE_OF
CVE-2023-5292,CWE-79,IS_INSTANCE_OF
CVE-2023-52920,CWE-476,IS_INSTANCE_OF
CVE-2023-52921,CWE-416,IS_INSTANCE_OF
CVE-2023-52930,CWE-415,IS_INSTANCE_OF
CVE-2023-52932,CWE-667,IS_INSTANCE_OF
CVE-2023-52936,CWE-401,IS_INSTANCE_OF
CVE-2023-52937,CWE-401,IS_INSTANCE_OF
CVE-2023-52938,CWE-476,IS_INSTANCE_OF
CVE-2023-52939,CWE-476,IS_INSTANCE_OF
CVE-2023-52943,CWE-863,IS_INSTANCE_OF
CVE-2023-52944,CWE-863,IS_INSTANCE_OF
CVE-2023-52946,CWE-120,IS_INSTANCE_OF
CVE-2023-52947,CWE-306,IS_INSTANCE_OF
CVE-2023-52948,CWE-311,IS_INSTANCE_OF
CVE-2023-52950,CWE-311,IS_INSTANCE_OF
CVE-2023-52952,CWE-424,IS_INSTANCE_OF
CVE-2023-52953,CWE-22,IS_INSTANCE_OF
CVE-2023-52954,CWE-276,IS_INSTANCE_OF
CVE-2023-52955,CWE-287,IS_INSTANCE_OF
CVE-2023-5297,CWE-552,IS_INSTANCE_OF
CVE-2023-52976,CWE-476,IS_INSTANCE_OF
CVE-2023-52977,CWE-401,IS_INSTANCE_OF
CVE-2023-52979,CWE-476,IS_INSTANCE_OF
CVE-2023-52984,CWE-476,IS_INSTANCE_OF
CVE-2023-52988,CWE-129,IS_INSTANCE_OF
CVE-2023-52989,CWE-401,IS_INSTANCE_OF
CVE-2023-52991,CWE-476,IS_INSTANCE_OF
CVE-2023-52993,CWE-476,IS_INSTANCE_OF
CVE-2023-52994,CWE-476,IS_INSTANCE_OF
CVE-2023-5300,CWE-89,IS_INSTANCE_OF
CVE-2023-53001,CWE-401,IS_INSTANCE_OF
CVE-2023-53002,CWE-401,IS_INSTANCE_OF
CVE-2023-53005,CWE-476,IS_INSTANCE_OF
CVE-2023-53008,CWE-401,IS_INSTANCE_OF
CVE-2023-53011,CWE-476,IS_INSTANCE_OF
CVE-2023-53013,CWE-667,IS_INSTANCE_OF
CVE-2023-53014,CWE-401,IS_INSTANCE_OF
CVE-2023-53015,CWE-476,IS_INSTANCE_OF
CVE-2023-53016,CWE-416,IS_INSTANCE_OF
CVE-2023-53016,CWE-667,IS_INSTANCE_OF
CVE-2023-53017,CWE-401,IS_INSTANCE_OF
CVE-2023-53018,CWE-401,IS_INSTANCE_OF
CVE-2023-5302,CWE-79,IS_INSTANCE_OF
CVE-2023-53020,CWE-362,IS_INSTANCE_OF
CVE-2023-53022,CWE-667,IS_INSTANCE_OF
CVE-2023-53026,CWE-835,IS_INSTANCE_OF
CVE-2023-53028,CWE-401,IS_INSTANCE_OF
CVE-2023-5307,CWE-79,IS_INSTANCE_OF
CVE-2023-5308,CWE-79,IS_INSTANCE_OF
CVE-2023-5309,CWE-384,IS_INSTANCE_OF
CVE-2023-5311,CWE-862,IS_INSTANCE_OF
CVE-2023-5313,CWE-362,IS_INSTANCE_OF
CVE-2023-5315,CWE-89,IS_INSTANCE_OF
CVE-2023-53154,CWE-125,IS_INSTANCE_OF
CVE-2023-5318,CWE-798,IS_INSTANCE_OF
CVE-2023-5325,CWE-79,IS_INSTANCE_OF
CVE-2023-5330,CWE-770,IS_INSTANCE_OF
CVE-2023-5331,CWE-862,IS_INSTANCE_OF
CVE-2023-5336,CWE-89,IS_INSTANCE_OF
CVE-2023-5337,CWE-79,IS_INSTANCE_OF
CVE-2023-5338,CWE-79,IS_INSTANCE_OF
CVE-2023-5339,CWE-532,IS_INSTANCE_OF
CVE-2023-5340,CWE-74,IS_INSTANCE_OF
CVE-2023-5341,CWE-416,IS_INSTANCE_OF
CVE-2023-5343,CWE-79,IS_INSTANCE_OF
CVE-2023-5345,CWE-416,IS_INSTANCE_OF
CVE-2023-5346,CWE-843,IS_INSTANCE_OF
CVE-2023-5347,CWE-347,IS_INSTANCE_OF
CVE-2023-5348,CWE-79,IS_INSTANCE_OF
CVE-2023-5349,CWE-401,IS_INSTANCE_OF
CVE-2023-5352,CWE-863,IS_INSTANCE_OF
CVE-2023-5354,CWE-79,IS_INSTANCE_OF
CVE-2023-5355,CWE-22,IS_INSTANCE_OF
CVE-2023-5356,CWE-863,IS_INSTANCE_OF
CVE-2023-5359,CWE-312,IS_INSTANCE_OF
CVE-2023-5360,CWE-434,IS_INSTANCE_OF
CVE-2023-5362,CWE-79,IS_INSTANCE_OF
CVE-2023-5366,CWE-345,IS_INSTANCE_OF
CVE-2023-5367,CWE-787,IS_INSTANCE_OF
CVE-2023-5368,CWE-1188,IS_INSTANCE_OF
CVE-2023-5369,CWE-273,IS_INSTANCE_OF
CVE-2023-5370,CWE-665,IS_INSTANCE_OF
CVE-2023-5371,CWE-770,IS_INSTANCE_OF
CVE-2023-5372,CWE-78,IS_INSTANCE_OF
CVE-2023-5373,CWE-89,IS_INSTANCE_OF
CVE-2023-5376,CWE-287,IS_INSTANCE_OF
CVE-2023-5377,CWE-125,IS_INSTANCE_OF
CVE-2023-5378,CWE-79,IS_INSTANCE_OF
CVE-2023-5379,CWE-770,IS_INSTANCE_OF
CVE-2023-5380,CWE-416,IS_INSTANCE_OF
CVE-2023-5381,CWE-79,IS_INSTANCE_OF
CVE-2023-5382,CWE-352,IS_INSTANCE_OF
CVE-2023-5383,CWE-352,IS_INSTANCE_OF
CVE-2023-5384,CWE-312,IS_INSTANCE_OF
CVE-2023-5385,CWE-862,IS_INSTANCE_OF
CVE-2023-5386,CWE-862,IS_INSTANCE_OF
CVE-2023-5387,CWE-862,IS_INSTANCE_OF
CVE-2023-5388,CWE-203,IS_INSTANCE_OF
CVE-2023-5390,CWE-22,IS_INSTANCE_OF
CVE-2023-5411,CWE-862,IS_INSTANCE_OF
CVE-2023-5413,CWE-79,IS_INSTANCE_OF
CVE-2023-5414,CWE-22,IS_INSTANCE_OF
CVE-2023-5415,CWE-862,IS_INSTANCE_OF
CVE-2023-5416,CWE-862,IS_INSTANCE_OF
CVE-2023-5417,CWE-862,IS_INSTANCE_OF
CVE-2023-5419,CWE-862,IS_INSTANCE_OF
CVE-2023-5421,CWE-79,IS_INSTANCE_OF
CVE-2023-5422,CWE-295,IS_INSTANCE_OF
CVE-2023-5424,CWE-1236,IS_INSTANCE_OF
CVE-2023-5427,CWE-416,IS_INSTANCE_OF
CVE-2023-5429,CWE-89,IS_INSTANCE_OF
CVE-2023-5432,CWE-79,IS_INSTANCE_OF
CVE-2023-5454,CWE-862,IS_INSTANCE_OF
CVE-2023-5455,CWE-352,IS_INSTANCE_OF
CVE-2023-5456,CWE-798,IS_INSTANCE_OF
CVE-2023-5458,CWE-79,IS_INSTANCE_OF
CVE-2023-5459,CWE-404,IS_INSTANCE_OF
CVE-2023-5465,CWE-89,IS_INSTANCE_OF
CVE-2023-5466,CWE-89,IS_INSTANCE_OF
CVE-2023-5467,CWE-79,IS_INSTANCE_OF
CVE-2023-5469,CWE-79,IS_INSTANCE_OF
CVE-2023-5472,CWE-416,IS_INSTANCE_OF
CVE-2023-5473,CWE-416,IS_INSTANCE_OF
CVE-2023-5474,CWE-787,IS_INSTANCE_OF
CVE-2023-5476,CWE-416,IS_INSTANCE_OF
CVE-2023-5480,CWE-79,IS_INSTANCE_OF
CVE-2023-5482,CWE-345,IS_INSTANCE_OF
CVE-2023-5497,CWE-89,IS_INSTANCE_OF
CVE-2023-5500,CWE-94,IS_INSTANCE_OF
CVE-2023-5504,CWE-22,IS_INSTANCE_OF
CVE-2023-5505,CWE-22,IS_INSTANCE_OF
CVE-2023-5506,CWE-862,IS_INSTANCE_OF
CVE-2023-5507,CWE-79,IS_INSTANCE_OF
CVE-2023-5509,CWE-863,IS_INSTANCE_OF
CVE-2023-5512,CWE-94,IS_INSTANCE_OF
CVE-2023-5514,CWE-209,IS_INSTANCE_OF
CVE-2023-5517,CWE-617,IS_INSTANCE_OF
CVE-2023-5519,CWE-352,IS_INSTANCE_OF
CVE-2023-5523,CWE-829,IS_INSTANCE_OF
CVE-2023-5524,CWE-434,IS_INSTANCE_OF
CVE-2023-5525,CWE-862,IS_INSTANCE_OF
CVE-2023-5527,CWE-1236,IS_INSTANCE_OF
CVE-2023-5529,CWE-79,IS_INSTANCE_OF
CVE-2023-5530,CWE-79,IS_INSTANCE_OF
CVE-2023-5531,CWE-352,IS_INSTANCE_OF
CVE-2023-5532,CWE-352,IS_INSTANCE_OF
CVE-2023-5533,CWE-862,IS_INSTANCE_OF
CVE-2023-5534,CWE-352,IS_INSTANCE_OF
CVE-2023-5536,CWE-276,IS_INSTANCE_OF
CVE-2023-5537,CWE-352,IS_INSTANCE_OF
CVE-2023-5538,CWE-79,IS_INSTANCE_OF
CVE-2023-5539,CWE-94,IS_INSTANCE_OF
CVE-2023-5540,CWE-94,IS_INSTANCE_OF
CVE-2023-5541,CWE-79,IS_INSTANCE_OF
CVE-2023-5542,CWE-668,IS_INSTANCE_OF
CVE-2023-5544,CWE-79,IS_INSTANCE_OF
CVE-2023-5544,CWE-639,IS_INSTANCE_OF
CVE-2023-5545,CWE-668,IS_INSTANCE_OF
CVE-2023-5546,CWE-79,IS_INSTANCE_OF
CVE-2023-5547,CWE-79,IS_INSTANCE_OF
CVE-2023-5548,CWE-345,IS_INSTANCE_OF
CVE-2023-5549,CWE-269,IS_INSTANCE_OF
CVE-2023-5552,CWE-522,IS_INSTANCE_OF
CVE-2023-5554,CWE-295,IS_INSTANCE_OF
CVE-2023-5555,CWE-79,IS_INSTANCE_OF
CVE-2023-5558,CWE-79,IS_INSTANCE_OF
CVE-2023-5560,CWE-79,IS_INSTANCE_OF
CVE-2023-5562,CWE-79,IS_INSTANCE_OF
CVE-2023-5567,CWE-79,IS_INSTANCE_OF
CVE-2023-5568,CWE-787,IS_INSTANCE_OF
CVE-2023-5574,CWE-416,IS_INSTANCE_OF
CVE-2023-5577,CWE-79,IS_INSTANCE_OF
CVE-2023-5587,CWE-89,IS_INSTANCE_OF
CVE-2023-5591,CWE-89,IS_INSTANCE_OF
CVE-2023-5594,CWE-295,IS_INSTANCE_OF
CVE-2023-5598,CWE-79,IS_INSTANCE_OF
CVE-2023-5599,CWE-79,IS_INSTANCE_OF
CVE-2023-5600,CWE-862,IS_INSTANCE_OF
CVE-2023-5601,CWE-434,IS_INSTANCE_OF
CVE-2023-5602,CWE-352,IS_INSTANCE_OF
CVE-2023-5604,CWE-94,IS_INSTANCE_OF
CVE-2023-5604,CWE-434,IS_INSTANCE_OF
CVE-2023-5605,CWE-79,IS_INSTANCE_OF
CVE-2023-5606,CWE-79,IS_INSTANCE_OF
CVE-2023-5609,CWE-79,IS_INSTANCE_OF
CVE-2023-5610,CWE-601,IS_INSTANCE_OF
CVE-2023-5611,CWE-862,IS_INSTANCE_OF
CVE-2023-5613,CWE-79,IS_INSTANCE_OF
CVE-2023-5614,CWE-79,IS_INSTANCE_OF
CVE-2023-5615,CWE-79,IS_INSTANCE_OF
CVE-2023-5617,CWE-209,IS_INSTANCE_OF
CVE-2023-5618,CWE-79,IS_INSTANCE_OF
CVE-2023-5620,CWE-79,IS_INSTANCE_OF
CVE-2023-5621,CWE-79,IS_INSTANCE_OF
CVE-2023-5622,CWE-269,IS_INSTANCE_OF
CVE-2023-5623,CWE-94,IS_INSTANCE_OF
CVE-2023-5624,CWE-20,IS_INSTANCE_OF
CVE-2023-5625,CWE-770,IS_INSTANCE_OF
CVE-2023-5625,CWE-400,IS_INSTANCE_OF
CVE-2023-5627,CWE-287,IS_INSTANCE_OF
CVE-2023-5627,CWE-327,IS_INSTANCE_OF
CVE-2023-5631,CWE-79,IS_INSTANCE_OF
CVE-2023-5632,CWE-834,IS_INSTANCE_OF
CVE-2023-5633,CWE-416,IS_INSTANCE_OF
CVE-2023-5638,CWE-79,IS_INSTANCE_OF
CVE-2023-5639,CWE-79,IS_INSTANCE_OF
CVE-2023-5640,CWE-89,IS_INSTANCE_OF
CVE-2023-5641,CWE-79,IS_INSTANCE_OF
CVE-2023-5643,CWE-787,IS_INSTANCE_OF
CVE-2023-5644,CWE-863,IS_INSTANCE_OF
CVE-2023-5645,CWE-89,IS_INSTANCE_OF
CVE-2023-5650,CWE-269,IS_INSTANCE_OF
CVE-2023-5651,CWE-732,IS_INSTANCE_OF
CVE-2023-5652,CWE-89,IS_INSTANCE_OF
CVE-2023-5653,CWE-79,IS_INSTANCE_OF
CVE-2023-5658,CWE-79,IS_INSTANCE_OF
CVE-2023-5659,CWE-79,IS_INSTANCE_OF
CVE-2023-5660,CWE-79,IS_INSTANCE_OF
CVE-2023-5661,CWE-79,IS_INSTANCE_OF
CVE-2023-5662,CWE-79,IS_INSTANCE_OF
CVE-2023-5663,CWE-89,IS_INSTANCE_OF
CVE-2023-5664,CWE-79,IS_INSTANCE_OF
CVE-2023-5665,CWE-79,IS_INSTANCE_OF
CVE-2023-5666,CWE-79,IS_INSTANCE_OF
CVE-2023-5667,CWE-79,IS_INSTANCE_OF
CVE-2023-5668,CWE-79,IS_INSTANCE_OF
CVE-2023-5669,CWE-79,IS_INSTANCE_OF
CVE-2023-5672,CWE-22,IS_INSTANCE_OF
CVE-2023-5673,CWE-434,IS_INSTANCE_OF
CVE-2023-5674,CWE-89,IS_INSTANCE_OF
CVE-2023-5676,CWE-362,IS_INSTANCE_OF
CVE-2023-5677,CWE-94,IS_INSTANCE_OF
CVE-2023-5678,CWE-754,IS_INSTANCE_OF
CVE-2023-5681,CWE-89,IS_INSTANCE_OF
CVE-2023-5682,CWE-89,IS_INSTANCE_OF
CVE-2023-5683,CWE-78,IS_INSTANCE_OF
CVE-2023-5684,CWE-78,IS_INSTANCE_OF
CVE-2023-5686,CWE-787,IS_INSTANCE_OF
CVE-2023-5691,CWE-79,IS_INSTANCE_OF
CVE-2023-5693,CWE-89,IS_INSTANCE_OF
CVE-2023-5694,CWE-79,IS_INSTANCE_OF
CVE-2023-5695,CWE-79,IS_INSTANCE_OF
CVE-2023-5696,CWE-79,IS_INSTANCE_OF
CVE-2023-5697,CWE-79,IS_INSTANCE_OF
CVE-2023-5698,CWE-79,IS_INSTANCE_OF
CVE-2023-5699,CWE-79,IS_INSTANCE_OF
CVE-2023-5700,CWE-89,IS_INSTANCE_OF
CVE-2023-5701,CWE-79,IS_INSTANCE_OF
CVE-2023-5702,CWE-425,IS_INSTANCE_OF
CVE-2023-5703,CWE-79,IS_INSTANCE_OF
CVE-2023-5704,CWE-79,IS_INSTANCE_OF
CVE-2023-5706,CWE-79,IS_INSTANCE_OF
CVE-2023-5707,CWE-79,IS_INSTANCE_OF
CVE-2023-5708,CWE-79,IS_INSTANCE_OF
CVE-2023-5709,CWE-89,IS_INSTANCE_OF
CVE-2023-5710,CWE-862,IS_INSTANCE_OF
CVE-2023-5711,CWE-862,IS_INSTANCE_OF
CVE-2023-5712,CWE-862,IS_INSTANCE_OF
CVE-2023-5713,CWE-862,IS_INSTANCE_OF
CVE-2023-5714,CWE-862,IS_INSTANCE_OF
CVE-2023-5715,CWE-79,IS_INSTANCE_OF
CVE-2023-5717,CWE-787,IS_INSTANCE_OF
CVE-2023-5718,CWE-346,IS_INSTANCE_OF
CVE-2023-5721,CWE-1021,IS_INSTANCE_OF
CVE-2023-5722,CWE-203,IS_INSTANCE_OF
CVE-2023-5730,CWE-787,IS_INSTANCE_OF
CVE-2023-5731,CWE-787,IS_INSTANCE_OF
CVE-2023-5737,CWE-862,IS_INSTANCE_OF
CVE-2023-5738,CWE-79,IS_INSTANCE_OF
CVE-2023-5740,CWE-79,IS_INSTANCE_OF
CVE-2023-5741,CWE-79,IS_INSTANCE_OF
CVE-2023-5742,CWE-79,IS_INSTANCE_OF
CVE-2023-5743,CWE-79,IS_INSTANCE_OF
CVE-2023-5744,CWE-79,IS_INSTANCE_OF
CVE-2023-5745,CWE-79,IS_INSTANCE_OF
CVE-2023-5746,CWE-134,IS_INSTANCE_OF
CVE-2023-5747,CWE-347,IS_INSTANCE_OF
CVE-2023-5748,CWE-120,IS_INSTANCE_OF
CVE-2023-5749,CWE-79,IS_INSTANCE_OF
CVE-2023-5750,CWE-79,IS_INSTANCE_OF
CVE-2023-5752,CWE-77,IS_INSTANCE_OF
CVE-2023-5753,CWE-120,IS_INSTANCE_OF
CVE-2023-5754,CWE-307,IS_INSTANCE_OF
CVE-2023-5756,CWE-352,IS_INSTANCE_OF
CVE-2023-5757,CWE-79,IS_INSTANCE_OF
CVE-2023-5758,CWE-79,IS_INSTANCE_OF
CVE-2023-5760,CWE-367,IS_INSTANCE_OF
CVE-2023-5761,CWE-89,IS_INSTANCE_OF
CVE-2023-5762,CWE-94,IS_INSTANCE_OF
CVE-2023-5763,CWE-913,IS_INSTANCE_OF
CVE-2023-5767,CWE-79,IS_INSTANCE_OF
CVE-2023-5768,CWE-79,IS_INSTANCE_OF
CVE-2023-5769,CWE-79,IS_INSTANCE_OF
CVE-2023-5770,CWE-838,IS_INSTANCE_OF
CVE-2023-5771,CWE-79,IS_INSTANCE_OF
CVE-2023-5772,CWE-352,IS_INSTANCE_OF
CVE-2023-5776,CWE-352,IS_INSTANCE_OF
CVE-2023-5777,CWE-798,IS_INSTANCE_OF
CVE-2023-5779,CWE-787,IS_INSTANCE_OF
CVE-2023-5780,CWE-89,IS_INSTANCE_OF
CVE-2023-5781,CWE-89,IS_INSTANCE_OF
CVE-2023-5782,CWE-89,IS_INSTANCE_OF
CVE-2023-5783,CWE-89,IS_INSTANCE_OF
CVE-2023-5784,CWE-89,IS_INSTANCE_OF
CVE-2023-5785,CWE-89,IS_INSTANCE_OF
CVE-2023-5786,CWE-425,IS_INSTANCE_OF
CVE-2023-5787,CWE-89,IS_INSTANCE_OF
CVE-2023-5789,CWE-79,IS_INSTANCE_OF
CVE-2023-5790,CWE-434,IS_INSTANCE_OF
CVE-2023-5791,CWE-79,IS_INSTANCE_OF
CVE-2023-5792,CWE-89,IS_INSTANCE_OF
CVE-2023-5793,CWE-79,IS_INSTANCE_OF
